Population	Date	temperature_day	dev.st	St. Err
Port de la Selva	07/11/2018	17,55891667	0,117505566	0,023985723
Port de la Selva	08/11/2018	17,94725	0,371143035	0,075759255
Port de la Selva	09/11/2018	17,83725	0,176190423	0,03596472
Port de la Selva	10/11/2018	17,792625	0,219061598	0,044715761
Port de la Selva	11/11/2018	18,085875	0,259556028	0,052981652
Port de la Selva	12/11/2018	17,83325	0,12014095	0,024523669
Port de la Selva	13/11/2018	17,75108333	0,048958649	0,009993642
Port de la Selva	14/11/2018	17,84016667	0,26058624	0,053191943
Port de la Selva	15/11/2018	17,800625	0,202443081	0,041323521
Port de la Selva	16/11/2018	17,28429167	0,110228411	0,02250028
Port de la Selva	17/11/2018	17,077125	0,049164597	0,010035681
Port de la Selva	18/11/2018	17,60433333	0,317817512	0,064874228
Port de la Selva	19/11/2018	17,27625	0,406328979	0,082941556
Port de la Selva	20/11/2018	16,33891667	0,109319602	0,02231477
Port de la Selva	21/11/2018	16,2395	0,25428912	0,051906549
Port de la Selva	22/11/2018	16,92504167	0,47010882	0,095960561
Port de la Selva	23/11/2018	16,61475	0,399014356	0,081448464
Port de la Selva	24/11/2018	17,09483333	0,246044476	0,050223618
Port de la Selva	25/11/2018	16,225625	0,246467003	0,050309866
Port de la Selva	26/11/2018	15,75975	0,152724034	0,031174663
Port de la Selva	27/11/2018	15,39158333	0,392290145	0,080075891
Port de la Selva	28/11/2018	15,20304167	0,697557508	0,14238833
Port de la Selva	29/11/2018	15,59058333	0,353010644	0,072057996
Port de la Selva	30/11/2018	15,58683333	0,117213171	0,023926038
Port de la Selva	01/12/2018	15,43345833	0,255191825	0,052090813
Port de la Selva	02/12/2018	15,77441667	0,551277403	0,112529029
Port de la Selva	03/12/2018	15,57254167	0,56800352	0,115943233
Port de la Selva	04/12/2018	15,44466667	0,845845277	0,172657444
Port de la Selva	05/12/2018	15,60141667	1,049356445	0,214198987
Port de la Selva	06/12/2018	15,91641667	0,609885871	0,124492432
Port de la Selva	07/12/2018	15,518625	0,63109455	0,128821636
Port de la Selva	08/12/2018	15,25733333	0,313054887	0,063902061
Port de la Selva	09/12/2018	14,3165	1,45590665	0,2971857
Port de la Selva	10/12/2018	14,66845833	0,479683589	0,097915003
Port de la Selva	11/12/2018	13,93129167	1,310527391	0,267510283
Port de la Selva	12/12/2018	14,4	0,590085421	0,120450682
Port de la Selva	13/12/2018	15,504125	0,322049998	0,065738181
Port de la Selva	14/12/2018	15,58366667	0,254067719	0,051861356
Port de la Selva	15/12/2018	15,12891667	0,282353912	0,057635251
Port de la Selva	16/12/2018	14,83291667	0,350493307	0,071544147
Port de la Selva	17/12/2018	14,37508333	0,468846866	0,095702966
Port de la Selva	18/12/2018	12,94158333	1,348453314	0,27525188
Port de la Selva	19/12/2018	14,995	0,651492868	0,132985425
Port de la Selva	20/12/2018	14,99029167	0,544607116	0,111167462
Port de la Selva	21/12/2018	13,37720833	0,940820085	0,192044096
Port de la Selva	22/12/2018	14,261	1,383282328	0,282361323
Port de la Selva	23/12/2018	13,55654167	0,723273235	0,147637531
Port de la Selva	24/12/2018	13,246625	1,02759262	0,209756465
Port de la Selva	25/12/2018	14,027875	1,006421828	0,205434995
Port de la Selva	26/12/2018	13,79875	1,20304177	0,245569873
Port de la Selva	27/12/2018	12,87125	1,330818717	0,271652233
Port de la Selva	28/12/2018	12,58045833	1,175957592	0,240041338
Port de la Selva	29/12/2018	13,707375	1,069549593	0,218320896
Port de la Selva	30/12/2018	13,76495833	0,642132418	0,131074731
Port de la Selva	31/12/2018	14,049375	0,539699257	0,11016565
Port de la Selva	01/01/2019	13,70	0,54	0,11
Port de la Selva	02/01/2019	13,34	0,96	0,20
Port de la Selva	03/01/2019	14,08	0,28	0,06
Port de la Selva	04/01/2019	14,18	0,153019938	0,03
Port de la Selva	05/01/2019	13,78	0,203753243	0,04
Port de la Selva	06/01/2019	13,32	0,256690306	0,05
Port de la Selva	07/01/2019	13,15	0,25158886	0,05
Port de la Selva	08/01/2019	13,29	0,55373655	0,11
Port de la Selva	09/01/2019	13,53	0,407599439	0,08
Port de la Selva	10/01/2019	12,47	0,442371467	0,09
Port de la Selva	11/01/2019	12,28	0,273512578	0,06
Port de la Selva	12/01/2019	12,01	0,443310733	0,09
Port de la Selva	13/01/2019	12,20	0,732196512	0,15
Port de la Selva	14/01/2019	12,72	0,4424516	0,09
Port de la Selva	15/01/2019	12,44	0,639650537	0,13
Port de la Selva	16/01/2019	12,65	0,735246916	0,15
Port de la Selva	17/01/2019	12,62	0,610437119	0,12
Port de la Selva	18/01/2019	12,50	0,553270747	0,11
Port de la Selva	19/01/2019	12,50	0,936631073	0,19
Port de la Selva	20/01/2019	12,21	0,717438721	0,15
Port de la Selva	21/01/2019	12,02	0,55302449	0,11
Port de la Selva	22/01/2019	11,35	0,890304506	0,18
Port de la Selva	23/01/2019	11,32	0,582133009	0,12
Port de la Selva	24/01/2019	10,95	0,235655142	0,05
Port de la Selva	25/01/2019	10,65	0,545699465	0,11
Port de la Selva	26/01/2019	11,42	0,497121043	0,10
Port de la Selva	27/01/2019	11,29	0,577774566	0,12
Port de la Selva	28/01/2019	11,14	0,378747648	0,08
Port de la Selva	29/01/2019	11,10	0,381432958	0,08
Port de la Selva	30/01/2019	11,27	0,87183384	0,18
Port de la Selva	31/01/2019	11,84	0,674172902	0,14
Port de la Selva	01/02/2019	12,45	0,29231668	0,06
Port de la Selva	02/02/2019	12,10	0,25804642	0,05
Port de la Selva	03/02/2019	11,07	0,250602911	0,05
Port de la Selva	04/02/2019	10,58	0,277600471	0,06
Port de la Selva	05/02/2019	11,09	0,550333153	0,11
Port de la Selva	06/02/2019	12,07	1,548148345	0,32
Port de la Selva	07/02/2019	12,08	1,241324654	0,25
Port de la Selva	08/02/2019	12,33	1,014322473	0,21
Port de la Selva	09/02/2019	11,93	1,012058009	0,21
Port de la Selva	10/02/2019	11,86	0,747657889	0,15
Port de la Selva	11/02/2019	11,47	0,996171788	0,20
Port de la Selva	12/02/2019	10,90	1,260817296	0,26
Port de la Selva	13/02/2019	11,13	1,510620141	0,31
Port de la Selva	14/02/2019	10,90	1,560368643	0,32
Port de la Selva	15/02/2019	10,64	1,732807799	0,35
Port de la Selva	16/02/2019	11,12	1,659415219	0,34
Port de la Selva	17/02/2019	11,18	1,887087542	0,39
Port de la Selva	18/02/2019	12,43	1,696208321	0,35
Port de la Selva	19/02/2019	13,17	0,641532132	0,13
Port de la Selva	20/02/2019	12,03	0,289135027	0,08
Port de la Selva	01/05/2020	19,24	0,02	0,01
Port de la Selva	02/05/2020	19,47	2,62	0,53
Port de la Selva	03/05/2020	21,61	3,17	0,65
Port de la Selva	04/05/2020	21,83	2,66	0,54
Port de la Selva	05/05/2020	20,13	2,23	0,46
Port de la Selva	06/05/2020	21,49	3,65	0,75
Port de la Selva	07/05/2020	22,81	2,46	0,50
Port de la Selva	08/05/2020	21,05	2,08	0,42
Port de la Selva	09/05/2020	17,91	1,16	0,24
Port de la Selva	10/05/2020	15,23	0,54	0,11
Port de la Selva	11/05/2020	15,68	1,25	0,26
Port de la Selva	12/05/2020	17,08	0,59	0,12
Port de la Selva	13/05/2020	17,62	0,321677597	0,07
Port de la Selva	14/05/2020	17,86	0,119529323	0,02
Port de la Selva	15/05/2020	18,68	1,188678714	0,24
Port de la Selva	16/05/2020	18,34	0,291767002	0,06
Port de la Selva	17/05/2020	18,73	1,236352893	0,25
Port de la Selva	18/05/2020	19,00	1,63247317	0,33
Port de la Selva	19/05/2020	19,49	1,72370051	0,35
Port de la Selva	20/05/2020	21,32	3,246923145	0,66
Port de la Selva	21/05/2020	23,43	3,170057623	0,65
Port de la Selva	22/05/2020	24,69	2,917320793	0,60
Port de la Selva	23/05/2020	24,21	2,573911195	0,53
Port de la Selva	24/05/2020	21,54	2,335203841	0,48
Port de la Selva	25/05/2020	22,12	2,48337083	0,51
Port de la Selva	26/05/2020	23,61	3,372006911	0,69
Port de la Selva	27/05/2020	24,15	2,060674245	0,42
Port de la Selva	28/05/2020	24,27	3,16136423	0,65
Port de la Selva	29/05/2020	24,65	2,831644525	0,58
Port de la Selva	30/05/2020	22,04	1,633382165	0,33
Port de la Selva	31/05/2020	22,29	2,490400666	0,51
Port de la Selva	01/06/2020	23,12	1,746438479	0,36
Port de la Selva	02/06/2020	24,35	2,289579437	0,47
Port de la Selva	03/06/2020	22,47	1,21693238	0,25
Port de la Selva	04/06/2020	20,91	0,37008947	0,08
Port de la Selva	05/06/2020	20,62	0,598276545	0,12
Port de la Selva	06/06/2020	21,36	1,97608394	0,40
Port de la Selva	07/06/2020	20,30	0,211228481	0,04
Port de la Selva	08/06/2020	20,41	1,020494069	0,21
Port de la Selva	09/06/2020	19,93	1,034096517	0,21
Port de la Selva	10/06/2020	19,80	0,700538053	0,14
Port de la Selva	11/06/2020	19,35	0,662542663	0,14
Port de la Selva	12/06/2020	19,29	0,487597385	0,10
Port de la Selva	13/06/2020	18,92	0,607064904	0,12
Port de la Selva	14/06/2020	20,96	1,95644515	0,40
Port de la Selva	15/06/2020	21,69	1,757036165	0,36
Port de la Selva	16/06/2020	20,95	0,741878091	0,15
Port de la Selva	17/06/2020	20,05	1,130061596	0,23
Port de la Selva	18/06/2020	20,13	1,766447895	0,36
Port de la Selva	19/06/2020	21,31	2,760158171	0,56
Port de la Selva	20/06/2020	23,76	3,370003002	0,69
Port de la Selva	21/06/2020	24,99	2,949964212	0,60
Port de la Selva	22/06/2020	23,29	3,081109469	0,63
Port de la Selva	23/06/2020	24,05	3,643730932	0,74
Port de la Selva	24/06/2020	24,35	3,453028265	0,70
Port de la Selva	25/06/2020	24,03	3,570331789	0,73
Port de la Selva	26/06/2020	24,87	2,530280388	0,52
Port de la Selva	27/06/2020	25,31	3,387741649	0,69
Port de la Selva	28/06/2020	26,42	2,514303286	0,51
Port de la Selva	29/06/2020	25,85	0,650738154	0,13
Port de la Selva	30/06/2020	27,33	2,395916665	0,49
Port de la Selva	01/07/2020	24,95	1,631211651	0,33
Port de la Selva	02/07/2020	24,94	2,096978503	0,43
Port de la Selva	03/07/2020	22,30	0,937841725	0,19
Port de la Selva	04/07/2020	22,94	2,935807792	0,60
Port de la Selva	05/07/2020	24,23	3,198459774	0,65
Port de la Selva	06/07/2020	23,51	1,8188177	0,37
Port de la Selva	07/07/2020	23,43	2,281542194	0,47
Port de la Selva	08/07/2020	23,98	2,853716113	0,58
Port de la Selva	09/07/2020	24,85	2,839776349	0,58
Port de la Selva	10/07/2020	24,34	1,379954841	0,28
Port de la Selva	11/07/2020	24,29	1,417872462	0,29
Port de la Selva	12/07/2020	24,73	1,568508014	0,32
Port de la Selva	13/07/2020	25,92	2,496722489	0,51
Port de la Selva	14/07/2020	23,82	0,992873155	0,20
Port de la Selva	15/07/2020	22,67	0,663638958	0,14
Port de la Selva	16/07/2020	22,33	0,787538819	0,16
Port de la Selva	17/07/2020	22,54	1,578088185	0,32
Port de la Selva	18/07/2020	23,15	2,12193513	0,43
Port de la Selva	19/07/2020	23,36	2,450539722	0,50
Port de la Selva	20/07/2020	24,07	2,409488339	0,49
Port de la Selva	21/07/2020	24,73	2,650950062	0,54
Port de la Selva	22/07/2020	25,84	3,044712095	0,62
Port de la Selva	23/07/2020	25,37	1,914130332	0,39
Port de la Selva	24/07/2020	25,04	2,132525039	0,44
Port de la Selva	25/07/2020	25,43	2,831112727	0,58
Port de la Selva	26/07/2020	25,74	2,670925042	0,55
Port de la Selva	27/07/2020	26,79	2,749911066	0,56
Port de la Selva	28/07/2020	27,26	2,201366506	0,45
Port de la Selva	29/07/2020	27,72	2,240337546	0,46
Port de la Selva	30/07/2020	26,25	2,060177106	0,42
Port de la Selva	31/07/2020	25,40	2,142424301	0,44
Port de la Selva	01/08/2020	26,23	2,602785576	0,53
Port de la Selva	02/08/2020	24,44	1,536742037	0,31
Port de la Selva	03/08/2020	22,83	0,904808011	0,18
Port de la Selva	04/08/2020	22,98	1,484112725	0,30
Port de la Selva	05/08/2020	23,67	2,851922184	0,58
Port de la Selva	06/08/2020	24,30	3,028416145	0,62
Port de la Selva	07/08/2020	25,09	2,971299916	0,61
Port de la Selva	08/08/2020	27,06	2,909626078	0,59
Port de la Selva	09/08/2020	27,43	2,061500087	0,42
Port de la Selva	10/08/2020	26,88	2,087575391	0,43
Port de la Selva	11/08/2020	26,93	2,222073063	0,45
Port de la Selva	12/08/2020	25,31	0,827417407	0,17
Port de la Selva	13/08/2020	22,71	1,653695905	0,34
Port de la Selva	14/08/2020	22,68	1,664788797	0,34
Port de la Selva	15/08/2020	23,77	1,944552965	0,40
Port de la Selva	16/08/2020	24,33	1,735227505	0,35
Port de la Selva	17/08/2020	23,91	1,536883493	0,31
Port de la Selva	18/08/2020	24,16	1,317379646	0,27
Port de la Selva	19/08/2020	24,51	2,493978255	0,51
Port de la Selva	20/08/2020	24,35	2,953111844	0,60
Port de la Selva	21/08/2020	21,02	2,753018765	0,56
Port de la Selva	22/08/2020	22,22	3,030278961	0,62
Port de la Selva	23/08/2020	22,90	1,218509127	0,25
Port de la Selva	24/08/2020	23,17	1,819813456	0,37
Port de la Selva	25/08/2020	24,45	1,857061533	0,38
Port de la Selva	26/08/2020	25,42	2,066077815	0,42
Port de la Selva	27/08/2020	26,22	1,775920867	0,36
Port de la Selva	28/08/2020	25,08	1,769544075	0,36
Port de la Selva	29/08/2020	22,29	0,241935133	0,05
Port de la Selva	30/08/2020	21,92	0,435057884	0,09
Port de la Selva	31/08/2020	21,96	0,997351565	0,20
Port de la Selva	01/09/2020	21,98	2,1156251	0,43
Port de la Selva	02/09/2020	22,28	2,020690082	0,41
Port de la Selva	03/09/2020	22,77	2,605123158	0,53
Port de la Selva	04/09/2020	23,81	2,52051007	0,51
Port de la Selva	05/09/2020	24,78	2,393465591	0,49
Port de la Selva	06/09/2020	22,15	0,510753918	0,10
Port de la Selva	07/09/2020	20,79	0,640595285	0,13
Port de la Selva	08/09/2020	20,56	0,769422426	0,16
Port de la Selva	09/09/2020	21,33	0,717635005	0,15
Port de la Selva	10/09/2020	21,32	0,643811116	0,13
Port de la Selva	11/09/2020	22,36	1,059455356	0,22
Port de la Selva	12/09/2020	23,82	2,057788316	0,42
Port de la Selva	13/09/2020	24,31	2,238654973	0,46
Port de la Selva	14/09/2020	24,50	2,124187824	0,43
Port de la Selva	15/09/2020	24,48	1,823438383	0,37
Port de la Selva	16/09/2020	24,34	1,943085101	0,40
Port de la Selva	17/09/2020	23,13	1,998364367	0,41
Port de la Selva	18/09/2020	21,80	0,661670591	0,14
Port de la Selva	19/09/2020	21,85	1,3108245	0,27
Port de la Selva	20/09/2020	21,78	1,439498453	0,29
Port de la Selva	21/09/2020	21,65	0,434370275	0,09
Port de la Selva	22/09/2020	22,00	1,058497363	0,22
Port de la Selva	23/09/2020	22,32	1,256865206	0,26
Port de la Selva	24/09/2020	21,93	0,668859618	0,14
Port de la Selva	25/09/2020	21,24	0,592571771	0,12
Port de la Selva	26/09/2020	19,95	0,579339329	0,12
Port de la Selva	27/09/2020	19,32	0,23586873	0,05
Port de la Selva	28/09/2020	19,29	0,408514453	0,08
Port de la Selva	29/09/2020	19,36	1,42883732	0,29
Port de la Selva	30/09/2020	19,33	1,737684408	0,35
Port de la Selva	01/10/2020	19,84	1,49518551	0,31
Port de la Selva	02/10/2020	18,72	0,23713263	0,05
Port de la Selva	03/10/2020	18,65	0,408603135	0,08
Port de la Selva	04/10/2020	18,34	0,461487827	0,09
Port de la Selva	05/10/2020	18,63	0,737357208	0,15
Port de la Selva	06/10/2020	18,85	1,522292084	0,31
Port de la Selva	07/10/2020	18,56	0,479960747	0,10
Port de la Selva	08/10/2020	18,93	1,675981218	0,34
Port de la Selva	09/10/2020	18,87	0,476095229	0,10
Port de la Selva	10/10/2020	18,60	0,318254979	0,06
Port de la Selva	11/10/2020	18,14	0,365718471	0,07
Port de la Selva	12/10/2020	17,63	0,532970891	0,11
Port de la Selva	13/10/2020	17,82	0,715042818	0,15
Port de la Selva	14/10/2020	18,02	0,361959242	0,07
Port de la Selva	15/10/2020	17,40	0,408603135	0,08
Port de la Selva	16/10/2020	17,10	0,51201152	0,10
Port de la Selva	17/10/2020	17,09	1,305478978	0,27
Port de la Selva	18/10/2020	16,97	1,44933768	0,30
Port de la Selva	19/10/2020	17,03	1,020940175	0,21
Port de la Selva	20/10/2020	16,61	0,26196028	0,05
Port de la Selva	21/10/2020	16,57	0,137260991	0,03
Port de la Selva	22/10/2020	16,35	0,155979839	0,03
Port de la Selva	23/10/2020	16,47	0,225502659	0,05
Port de la Selva	24/10/2020	16,44	0,789009653	0,16
Port de la Selva	25/10/2020	15,61	0,840763973	0,17
Port de la Selva	26/10/2020	15,76	0,457604823	0,09
Port de la Selva	27/10/2020	14,95	0,977574639	0,20
Port de la Selva	28/10/2020	15,45	1,070139839	0,22
Port de la Selva	29/10/2020	15,78	1,195007731	0,24
Port de la Selva	30/10/2020	15,90	1,215122109	0,25
Port de la Selva	31/10/2020	16,12	0,994322652	0,20
Port de la Selva	01/11/2020	15,48	0,619241588	0,13
Port de la Selva	02/11/2020	15,76	0,892389318	0,18
Port de la Selva	03/11/2020	16,00	0,731573151	0,15
Port de la Selva	04/11/2020	15,06	0,567922734	0,12
Port de la Selva	05/11/2020	15,49	0,441649576	0,09
Port de la Selva	06/11/2020	15,88	0,42186611	0,09
Port de la Selva	07/11/2020	16,04	0,07172815	0,01
Port de la Selva	08/11/2020	16,12	0,264848877	0,05
Port de la Selva	09/11/2020	15,92	0,544271884	0,11
Port de la Selva	10/11/2020	15,67	0,951276793	0,19
Port de la Selva	11/11/2020	14,95	1,091460596	0,22
Port de la Selva	12/11/2020	15,14	0,868187768	0,18
Port de la Selva	13/11/2020	15,19	0,960487497	0,20
Port de la Selva	14/11/2020	16,37	0,867018463	0,18
Port de la Selva	15/11/2020	16,63	0,217195564	0,04
Port de la Selva	16/11/2020	16,28	0,272933607	0,06
Port de la Selva	17/11/2020	15,90	0,760708575	0,16
Port de la Selva	18/11/2020	15,68	0,848143753	0,17
Port de la Selva	19/11/2020	15,45	1,081053901	0,22
Port de la Selva	20/11/2020	15,48	0,206374852	0,04
Port de la Selva	21/11/2020	15,43	0,280785647	0,06
Port de la Selva	22/11/2020	15,49	0,235753494	0,05
Port de la Selva	23/11/2020	15,35	0,430368901	0,09
Port de la Selva	24/11/2020	14,38	0,854273146	0,17
Port de la Selva	25/11/2020	15,26	0,324260586	0,07
Port de la Selva	26/11/2020	15,63	0,109014026	0,02
Port de la Selva	27/11/2020	15,87	0,063702206	0,01
Port de la Selva	28/11/2020	15,89	0,058359208	0,01
Port de la Selva	29/11/2020	15,77	0,151741103	0,03
Port de la Selva	30/11/2020	15,25	0,199954705	0,04
Port de la Selva	01/12/2020	14,77	0,251373041	0,05
Port de la Selva	02/12/2020	14,33	0,1434563	0,03
Port de la Selva	03/12/2020	14,27	0,268112025	0,05
Port de la Selva	04/12/2020	14,45	0,418048434	0,09
Port de la Selva	05/12/2020	14,64	0,049453536	0,01
Port de la Selva	06/12/2020	14,70	0,182921144	0,04
Port de la Selva	07/12/2020	14,64	0,152989533	0,03
Port de la Selva	08/12/2020	14,51	0,1512628	0,03
Port de la Selva	09/12/2020	14,31	0,197630896	0,04
Port de la Selva	10/12/2020	14,49	0,287291197	0,06
Port de la Selva	11/12/2020	14,48	0,184105751	0,04
Port de la Selva	12/12/2020	14,45	0,291889149	0,06
Port de la Selva	13/12/2020	14,18	0,345991539	0,07
Port de la Selva	14/12/2020	14,12	0,540262953	0,11
Port de la Selva	15/12/2020	14,39	0,150120724	0,03
Port de la Selva	16/12/2020	14,19	0,165009881	0,03
Port de la Selva	17/12/2020	14,17	0,185282784	0,04
Port de la Selva	18/12/2020	14,35	0,210589235	0,04
Port de la Selva	19/12/2020	14,17	0,104949954	0,02
Port de la Selva	20/12/2020	13,66	0,421092437	0,09
Port de la Selva	21/12/2020	13,27	0,611824902	0,12
Port de la Selva	22/12/2020	12,83	0,732278556	0,15
Port de la Selva	23/12/2020	13,14	0,357299655	0,07
Port de la Selva	24/12/2020	12,44	0,506318769	0,10
Port de la Selva	25/12/2020	11,62	0,353835096	0,07
Port de la Selva	26/12/2020	11,69	0,26196028	0,05
Port de la Selva	27/12/2020	12,05	0,404302047	0,08
Port de la Selva	28/12/2020	12,43	0,294392029	0,06
Port de la Selva	29/12/2020	12,37	0,238617698	0,05
Port de la Selva	30/12/2020	12,34	0,256756525	0,05
Port de la Selva	31/12/2020	12,15	0,407731602	0,09
Port de la Selva	01/01/2021	12,12	0,31	0,06
Port de la Selva	02/01/2021	12,34	0,228257419	0,05
Port de la Selva	03/01/2021	11,99	0,277116362	0,06
Port de la Selva	04/01/2021	12,04	0,776733685	0,16
Port de la Selva	05/01/2021	12,18	0,251912971	0,05
Port de la Selva	06/01/2021	11,55	0,398911563	0,08
Port de la Selva	07/01/2021	10,89	0,441259725	0,09
Port de la Selva	08/01/2021	11,85	0,331006371	0,07
Port de la Selva	09/01/2021	12,46	0,176725448	0,04
Port de la Selva	10/01/2021	12,67	0,123944822	0,03
Port de la Selva	11/01/2021	12,18	0,141357292	0,03
Port de la Selva	12/01/2021	12,14	0,256932857	0,05
Port de la Selva	13/01/2021	12,03	0,885378409	0,18
Port de la Selva	14/01/2021	11,98	1,043813729	0,21
Port de la Selva	15/01/2021	12,46	0,359851016	0,07
Port de la Selva	16/01/2021	12,35	0,23586873	0,05
Port de la Selva	17/01/2021	11,21	1,104896874	0,23
Port de la Selva	18/01/2021	10,55	1,064036613	0,22
Port de la Selva	19/01/2021	10,30	1,690382	0,35
Port de la Selva	20/01/2021	11,21	0,944971436	0,19
Port de la Selva	21/01/2021	12,17	0,307396737	0,06
Port de la Selva	22/01/2021	12,01	0,1512628	0,03
Port de la Selva	23/01/2021	11,90	0,275049403	0,06
Port de la Selva	24/01/2021	12,05	0,214636531	0,04
Port de la Selva	25/01/2021	11,78	0,444267024	0,09
Port de la Selva	26/01/2021	11,71	0,632398242	0,13
Port de la Selva	27/01/2021	12,02	1,489960363	0,30
Port de la Selva	28/01/2021	13,45	0,6865029	0,14
Port de la Selva	29/01/2021	13,45	0,913664385	0,19
Port de la Selva	30/01/2021	13,00	0,259563457	0,05
Port de la Selva	31/01/2021	12,89	0,464305621	0,09
Port de la Selva	01/02/2021	13,02	0,395605388	0,08
Port de la Selva	02/02/2021	13,08	0,395605388	0,08
Port de la Selva	03/02/2021	13,11	0,287889623	0,06
Port de la Selva	04/02/2021	13,47	6,410592222	1,37
Port de la Selva	23/08/2021	24,89	1,820593431	0,49
Port de la Selva	24/08/2021	23,42	1,742478661	0,36
Port de la Selva	25/08/2021	24,06	1,746502717	0,36
Port de la Selva	26/08/2021	24,48	2,375047673	0,48
Port de la Selva	27/08/2021	25,21	1,687013483	0,34
Port de la Selva	28/08/2021	22,52	0,729490094	0,15
Port de la Selva	29/08/2021	22,17	0,916831342	0,19
Port de la Selva	30/08/2021	22,04	0,919790461	0,19
Port de la Selva	31/08/2021	22,58	1,203858531	0,25
Port de la Selva	01/09/2021	21,90	0,955296069	0,19
Port de la Selva	02/09/2021	21,83	0,761386988	0,16
Port de la Selva	03/09/2021	22,48	0,42933636	0,09
Port de la Selva	04/09/2021	23,63	1,630217377	0,33
Port de la Selva	05/09/2021	23,71	1,805286119	0,37
Port de la Selva	06/09/2021	24,40	1,436928841	0,29
Port de la Selva	07/09/2021	24,46	1,458980188	0,30
Port de la Selva	08/09/2021	22,77	2,206606517	0,45
Port de la Selva	09/09/2021	20,63	1,013495887	0,21
Port de la Selva	10/09/2021	22,15	0,453948059	0,09
Port de la Selva	11/09/2021	22,96	1,680558051	0,34
Port de la Selva	12/09/2021	23,13	1,253256627	0,26
Port de la Selva	13/09/2021	23,15	0,91460572	0,19
Port de la Selva	14/09/2021	23,33	0,601929265	0,12
Port de la Selva	15/09/2021	22,83	0,318511029	0,07
Port de la Selva	16/09/2021	23,08	0,318511029	0,07
Port de la Selva	17/09/2021	23,13	0,783664746	0,16
Port de la Selva	18/09/2021	23,17	1,070012867	0,22
Port de la Selva	19/09/2021	22,77	0,722001546	0,15
Port de la Selva	20/09/2021	21,60	0,642332141	0,13
Port de la Selva	21/09/2021	21,25	0,329690237	0,07
Port de la Selva	22/09/2021	21,04	0,895843866	0,18
Port de la Selva	23/09/2021	21,33	1,2993867	0,27
Port de la Selva	24/09/2021	21,46	0,65800533	0,13
Port de la Selva	25/09/2021	21,67	0,653862548	0,13
Port de la Selva	26/09/2021	21,60	0,570643547	0,12
Port de la Selva	27/09/2021	22,08	1,678940315	0,34
Port de la Selva	28/09/2021	22,13	1,235788782	0,25
Port de la Selva	29/09/2021	20,98	0,729490094	0,15
Port de la Selva	30/09/2021	20,44	0,838120309	0,17
Port de la Selva	01/10/2021	20,02	1,280957239	0,26
Port de la Selva	02/10/2021	20,48	1,146631803	0,23
Port de la Selva	03/10/2021	19,85	0,949589919	0,19
Port de la Selva	04/10/2021	19,13	0,265804767	0,05
Port de la Selva	05/10/2021	18,92	1,212853863	0,25
Port de la Selva	06/10/2021	19,33	0,868114732	0,18
Port de la Selva	07/10/2021	18,90	1,010587073	0,21
Port de la Selva	08/10/2021	19,38	0,875388113	0,18
Port de la Selva	09/10/2021	19,38	0,448427203	0,09
Port de la Selva	10/10/2021	19,33	0,380693494	0,08
Port de la Selva	11/10/2021	19,06	0,613480803	0,13
Port de la Selva	12/10/2021	18,88	0,423494777	0,09
Port de la Selva	13/10/2021	18,56	0,39870715	0,08
Port de la Selva	14/10/2021	18,63	0,36860489	0,08
Port de la Selva	15/10/2021	18,48	0,453948059	0,09
Port de la Selva	16/10/2021	17,98	0,758705515	0,15
Port de la Selva	17/10/2021	17,85	0,865763883	0,18
Port de la Selva	18/10/2021	18,83	0,717281502	0,15
Port de la Selva	19/10/2021	18,96	0,641273642	0,13
Port de la Selva	20/10/2021	18,96	0,779027636	0,16
Port de la Selva	21/10/2021	17,92	0,190346747	0,04
Port de la Selva	22/10/2021	17,50	0,707106781	0,14
Port de la Selva	23/10/2021	17,38	0,303959379	0,06
Port de la Selva	24/10/2021	17,42	0,545070132	0,11
Port de la Selva	25/10/2021	17,71	0,251805078	0,05
Port de la Selva	26/10/2021	17,08	0,951733735	0,19
Port de la Selva	27/10/2021	17,02	0,960968337	0,20
Port de la Selva	28/10/2021	17,52	0,102062073	0,02
Port de la Selva	29/10/2021	17,56	0,268348411	0,05
Port de la Selva	30/10/2021	17,17	0,240771706	0,05
Port de la Selva	31/10/2021	17,35	0,312046773	0,06
Port de la Selva	01/11/2021	17,50	0	0,00
Port de la Selva	02/11/2021	17,85	0,375301811	0,08
Port de la Selva	03/11/2021	17,52	0,102062073	0,02
Port de la Selva	04/11/2021	17,27	0,254488689	0,05
Port de la Selva	05/11/2021	17,00	0,329690237	0,07
Port de la Selva	06/11/2021	16,54	0,251805078	0,05
Port de la Selva	07/11/2021	16,10	0,207425558	0,04
Port de la Selva	08/11/2021	16,25	0,255376959	0,05
Port de la Selva	09/11/2021	16,06	0,268348411	0,05
Port de la Selva	10/11/2021	16,40	0,207425558	0,04
Port de la Selva	11/11/2021	16,67	0,240771706	0,05
Port de la Selva	12/11/2021	16,38	0,221162934	0,05
Port de la Selva	13/11/2021	16,06	0,268348411	0,05
Port de la Selva	14/11/2021	15,73	0,254488689	0,05
Port de la Selva	15/11/2021	15,50	0,208514414	0,04
Port de la Selva	16/11/2021	15,52	0,232152811	0,05
Port de la Selva	17/11/2021	15,56	0,268348411	0,05
Port de la Selva	18/11/2021	15,33	0,380693494	0,08
Port de la Selva	19/11/2021	15,08	0,904898105	0,18
Port de la Selva	20/11/2021	13,56	0,811768065	0,17
